segment_path,source_file,speaker,original_id,segment_index,start_sample,target_class,risk_score,binary_confidence,agreement,emotion_vote,num_responses,A,D,F,H,N,S
voicevote_v61/risk/1082__1082_IEO_SAD_MD__seg01.wav,1082_IEO_SAD_MD.wav,1082,1082_IEO_SAD_MD,1,8000,risk,1.00000000,1.00000000,1.00000000,S,9,0,0,0,0,0,9
voicevote_v61/risk/1082__1082_IEO_SAD_MD__seg02.wav,1082_IEO_SAD_MD.wav,1082,1082_IEO_SAD_MD,2,16000,risk,1.00000000,1.00000000,1.00000000,S,9,0,0,0,0,0,9
voicevote_v61/risk/1082__1082_IEO_SAD_MD__seg03.wav,1082_IEO_SAD_MD.wav,1082,1082_IEO_SAD_MD,3,24000,risk,1.00000000,1.00000000,1.00000000,S,9,0,0,0,0,0,9
voicevote_v61/non_risk/1082__1082_IOM_ANG_XX__seg00.wav,1082_IOM_ANG_XX.wav,1082,1082_IOM_ANG_XX,0,0,non_risk,0.25000000,0.75000000,0.62500000,N,8,2,0,0,1,5,0
voicevote_v61/non_risk/1082__1082_IOM_ANG_XX__seg01.wav,1082_IOM_ANG_XX.wav,1082,1082_IOM_ANG_XX,1,8000,non_risk,0.25000000,0.75000000,0.62500000,N,8,2,0,0,1,5,0
voicevote_v61/non_risk/1082__1082_IOM_ANG_XX__seg02.wav,1082_IOM_ANG_XX.wav,1082,1082_IOM_ANG_XX,2,16000,non_risk,0.25000000,0.75000000,0.62500000,N,8,2,0,0,1,5,0
voicevote_v61/non_risk/1082__1082_IOM_ANG_XX__seg03.wav,1082_IOM_ANG_XX.wav,1082,1082_IOM_ANG_XX,3,24000,non_risk,0.25000000,0.75000000,0.62500000,N,8,2,0,0,1,5,0
voicevote_v61/non_risk/1082__1082_IOM_FEA_XX__seg00.wav,1082_IOM_FEA_XX.wav,1082,1082_IOM_FEA_XX,0,0,non_risk,0.11111111,0.88888889,0.88888889,N,9,0,0,0,0,8,1
voicevote_v61/non_risk/1082__1082_IOM_FEA_XX__seg01.wav,1082_IOM_FEA_XX.wav,1082,1082_IOM_FEA_XX,1,8000,non_risk,0.11111111,0.88888889,0.88888889,N,9,0,0,0,0,8,1
voicevote_v61/non_risk/1082__1082_IOM_FEA_XX__seg02.wav,1082_IOM_FEA_XX.wav,1082,1082_IOM_FEA_XX,2,16000,non_risk,0.11111111,0.88888889,0.88888889,N,9,0,0,0,0,8,1
voicevote_v61/non_risk/1082__1082_IOM_HAP_XX__seg00.wav,1082_IOM_HAP_XX.wav,1082,1082_IOM_HAP_XX,0,0,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_IOM_HAP_XX__seg01.wav,1082_IOM_HAP_XX.wav,1082,1082_IOM_HAP_XX,1,8000,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_IOM_HAP_XX__seg02.wav,1082_IOM_HAP_XX.wav,1082,1082_IOM_HAP_XX,2,16000,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_IOM_NEU_XX__seg00.wav,1082_IOM_NEU_XX.wav,1082,1082_IOM_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_IOM_NEU_XX__seg01.wav,1082_IOM_NEU_XX.wav,1082,1082_IOM_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_IOM_NEU_XX__seg02.wav,1082_IOM_NEU_XX.wav,1082,1082_IOM_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_IOM_NEU_XX__seg03.wav,1082_IOM_NEU_XX.wav,1082,1082_IOM_NEU_XX,3,24000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_ITH_FEA_XX__seg00.wav,1082_ITH_FEA_XX.wav,1082,1082_ITH_FEA_XX,0,0,non_risk,0.28571429,0.71428571,0.71428571,N,7,0,0,1,0,5,1
voicevote_v61/non_risk/1082__1082_ITH_FEA_XX__seg01.wav,1082_ITH_FEA_XX.wav,1082,1082_ITH_FEA_XX,1,8000,non_risk,0.28571429,0.71428571,0.71428571,N,7,0,0,1,0,5,1
voicevote_v61/non_risk/1082__1082_ITH_FEA_XX__seg02.wav,1082_ITH_FEA_XX.wav,1082,1082_ITH_FEA_XX,2,16000,non_risk,0.28571429,0.71428571,0.71428571,N,7,0,0,1,0,5,1
voicevote_v61/non_risk/1082__1082_ITH_FEA_XX__seg03.wav,1082_ITH_FEA_XX.wav,1082,1082_ITH_FEA_XX,3,24000,non_risk,0.28571429,0.71428571,0.71428571,N,7,0,0,1,0,5,1
voicevote_v61/non_risk/1082__1082_ITH_HAP_XX__seg00.wav,1082_ITH_HAP_XX.wav,1082,1082_ITH_HAP_XX,0,0,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_ITH_HAP_XX__seg01.wav,1082_ITH_HAP_XX.wav,1082,1082_ITH_HAP_XX,1,8000,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_ITH_HAP_XX__seg02.wav,1082_ITH_HAP_XX.wav,1082,1082_ITH_HAP_XX,2,16000,non_risk,0.00000000,1.00000000,0.55555556,H,9,0,1,0,5,3,0
voicevote_v61/non_risk/1082__1082_ITH_NEU_XX__seg00.wav,1082_ITH_NEU_XX.wav,1082,1082_ITH_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_ITH_NEU_XX__seg01.wav,1082_ITH_NEU_XX.wav,1082,1082_ITH_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_ITH_NEU_XX__seg02.wav,1082_ITH_NEU_XX.wav,1082,1082_ITH_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_ITH_NEU_XX__seg03.wav,1082_ITH_NEU_XX.wav,1082,1082_ITH_NEU_XX,3,24000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_ITH_SAD_XX__seg00.wav,1082_ITH_SAD_XX.wav,1082,1082_ITH_SAD_XX,0,0,non_risk,0.12500000,0.87500000,0.77777778,N,9,0,1,0,0,7,1
voicevote_v61/non_risk/1082__1082_ITH_SAD_XX__seg01.wav,1082_ITH_SAD_XX.wav,1082,1082_ITH_SAD_XX,1,8000,non_risk,0.12500000,0.87500000,0.77777778,N,9,0,1,0,0,7,1
voicevote_v61/non_risk/1082__1082_ITH_SAD_XX__seg02.wav,1082_ITH_SAD_XX.wav,1082,1082_ITH_SAD_XX,2,16000,non_risk,0.12500000,0.87500000,0.77777778,N,9,0,1,0,0,7,1
voicevote_v61/non_risk/1082__1082_ITH_SAD_XX__seg03.wav,1082_ITH_SAD_XX.wav,1082,1082_ITH_SAD_XX,3,24000,non_risk,0.12500000,0.87500000,0.77777778,N,9,0,1,0,0,7,1
voicevote_v61/non_risk/1082__1082_ITS_ANG_XX__seg00.wav,1082_ITS_ANG_XX.wav,1082,1082_ITS_ANG_XX,0,0,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_ITS_ANG_XX__seg01.wav,1082_ITS_ANG_XX.wav,1082,1082_ITS_ANG_XX,1,8000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_ITS_ANG_XX__seg02.wav,1082_ITS_ANG_XX.wav,1082,1082_ITS_ANG_XX,2,16000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_ITS_FEA_XX__seg00.wav,1082_ITS_FEA_XX.wav,1082,1082_ITS_FEA_XX,0,0,non_risk,0.30000000,0.70000000,0.70000000,N,10,0,0,3,0,7,0
voicevote_v61/non_risk/1082__1082_ITS_FEA_XX__seg01.wav,1082_ITS_FEA_XX.wav,1082,1082_ITS_FEA_XX,1,8000,non_risk,0.30000000,0.70000000,0.70000000,N,10,0,0,3,0,7,0
voicevote_v61/non_risk/1082__1082_ITS_FEA_XX__seg02.wav,1082_ITS_FEA_XX.wav,1082,1082_ITS_FEA_XX,2,16000,non_risk,0.30000000,0.70000000,0.70000000,N,10,0,0,3,0,7,0
voicevote_v61/non_risk/1082__1082_ITS_HAP_XX__seg00.wav,1082_ITS_HAP_XX.wav,1082,1082_ITS_HAP_XX,0,0,non_risk,0.00000000,1.00000000,0.77777778,H,9,0,0,0,7,2,0
voicevote_v61/non_risk/1082__1082_ITS_HAP_XX__seg01.wav,1082_ITS_HAP_XX.wav,1082,1082_ITS_HAP_XX,1,8000,non_risk,0.00000000,1.00000000,0.77777778,H,9,0,0,0,7,2,0
voicevote_v61/non_risk/1082__1082_ITS_HAP_XX__seg02.wav,1082_ITS_HAP_XX.wav,1082,1082_ITS_HAP_XX,2,16000,non_risk,0.00000000,1.00000000,0.77777778,H,9,0,0,0,7,2,0
voicevote_v61/non_risk/1082__1082_ITS_NEU_XX__seg00.wav,1082_ITS_NEU_XX.wav,1082,1082_ITS_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_ITS_NEU_XX__seg01.wav,1082_ITS_NEU_XX.wav,1082,1082_ITS_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_ITS_NEU_XX__seg02.wav,1082_ITS_NEU_XX.wav,1082,1082_ITS_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,0,0,1,9,0
voicevote_v61/non_risk/1082__1082_IWL_HAP_XX__seg00.wav,1082_IWL_HAP_XX.wav,1082,1082_IWL_HAP_XX,0,0,non_risk,0.22222222,0.77777778,0.55555556,H,9,2,0,0,5,2,0
voicevote_v61/non_risk/1082__1082_IWL_HAP_XX__seg01.wav,1082_IWL_HAP_XX.wav,1082,1082_IWL_HAP_XX,1,8000,non_risk,0.22222222,0.77777778,0.55555556,H,9,2,0,0,5,2,0
voicevote_v61/non_risk/1082__1082_IWL_HAP_XX__seg02.wav,1082_IWL_HAP_XX.wav,1082,1082_IWL_HAP_XX,2,16000,non_risk,0.22222222,0.77777778,0.55555556,H,9,2,0,0,5,2,0
voicevote_v61/non_risk/1082__1082_IWL_HAP_XX__seg03.wav,1082_IWL_HAP_XX.wav,1082,1082_IWL_HAP_XX,3,24000,non_risk,0.22222222,0.77777778,0.55555556,H,9,2,0,0,5,2,0
voicevote_v61/non_risk/1082__1082_IWL_NEU_XX__seg00.wav,1082_IWL_NEU_XX.wav,1082,1082_IWL_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,1,0,0,8,0
voicevote_v61/non_risk/1082__1082_IWL_NEU_XX__seg01.wav,1082_IWL_NEU_XX.wav,1082,1082_IWL_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,1,0,0,8,0
voicevote_v61/non_risk/1082__1082_IWL_NEU_XX__seg02.wav,1082_IWL_NEU_XX.wav,1082,1082_IWL_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,1,0,0,8,0
voicevote_v61/non_risk/1082__1082_IWL_SAD_XX__seg00.wav,1082_IWL_SAD_XX.wav,1082,1082_IWL_SAD_XX,0,0,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,1,0,0,9,0
voicevote_v61/non_risk/1082__1082_IWL_SAD_XX__seg01.wav,1082_IWL_SAD_XX.wav,1082,1082_IWL_SAD_XX,1,8000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,1,0,0,9,0
voicevote_v61/non_risk/1082__1082_IWL_SAD_XX__seg02.wav,1082_IWL_SAD_XX.wav,1082,1082_IWL_SAD_XX,2,16000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,1,0,0,9,0
voicevote_v61/non_risk/1082__1082_IWL_SAD_XX__seg03.wav,1082_IWL_SAD_XX.wav,1082,1082_IWL_SAD_XX,3,24000,non_risk,0.00000000,1.00000000,0.90000000,N,10,0,1,0,0,9,0
voicevote_v61/risk/1082__1082_IWW_ANG_XX__seg00.wav,1082_IWW_ANG_XX.wav,1082,1082_IWW_ANG_XX,0,0,risk,0.75000000,0.75000000,0.33333333,A:F,9,3,1,3,0,2,0
voicevote_v61/risk/1082__1082_IWW_ANG_XX__seg01.wav,1082_IWW_ANG_XX.wav,1082,1082_IWW_ANG_XX,1,8000,risk,0.75000000,0.75000000,0.33333333,A:F,9,3,1,3,0,2,0
voicevote_v61/risk/1082__1082_IWW_ANG_XX__seg02.wav,1082_IWW_ANG_XX.wav,1082,1082_IWW_ANG_XX,2,16000,risk,0.75000000,0.75000000,0.33333333,A:F,9,3,1,3,0,2,0
voicevote_v61/non_risk/1082__1082_MTI_DIS_XX__seg00.wav,1082_MTI_DIS_XX.wav,1082,1082_MTI_DIS_XX,0,0,non_risk,0.10000000,0.90000000,0.90000000,N,10,0,0,1,0,9,0
voicevote_v61/non_risk/1082__1082_MTI_DIS_XX__seg01.wav,1082_MTI_DIS_XX.wav,1082,1082_MTI_DIS_XX,1,8000,non_risk,0.10000000,0.90000000,0.90000000,N,10,0,0,1,0,9,0
voicevote_v61/non_risk/1082__1082_MTI_DIS_XX__seg02.wav,1082_MTI_DIS_XX.wav,1082,1082_MTI_DIS_XX,2,16000,non_risk,0.10000000,0.90000000,0.90000000,N,10,0,0,1,0,9,0
voicevote_v61/non_risk/1082__1082_MTI_DIS_XX__seg03.wav,1082_MTI_DIS_XX.wav,1082,1082_MTI_DIS_XX,3,24000,non_risk,0.10000000,0.90000000,0.90000000,N,10,0,0,1,0,9,0
voicevote_v61/non_risk/1082__1082_MTI_DIS_XX__seg04.wav,1082_MTI_DIS_XX.wav,1082,1082_MTI_DIS_XX,4,32000,non_risk,0.10000000,0.90000000,0.90000000,N,10,0,0,1,0,9,0
voicevote_v61/non_risk/1082__1082_MTI_HAP_XX__seg00.wav,1082_MTI_HAP_XX.wav,1082,1082_MTI_HAP_XX,0,0,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_MTI_HAP_XX__seg01.wav,1082_MTI_HAP_XX.wav,1082,1082_MTI_HAP_XX,1,8000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_MTI_HAP_XX__seg02.wav,1082_MTI_HAP_XX.wav,1082,1082_MTI_HAP_XX,2,16000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,0,0,2,7,0
voicevote_v61/non_risk/1082__1082_MTI_NEU_XX__seg00.wav,1082_MTI_NEU_XX.wav,1082,1082_MTI_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,2,0,0,7,0
voicevote_v61/non_risk/1082__1082_MTI_NEU_XX__seg01.wav,1082_MTI_NEU_XX.wav,1082,1082_MTI_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,2,0,0,7,0
voicevote_v61/non_risk/1082__1082_MTI_NEU_XX__seg02.wav,1082_MTI_NEU_XX.wav,1082,1082_MTI_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,2,0,0,7,0
voicevote_v61/non_risk/1082__1082_MTI_NEU_XX__seg03.wav,1082_MTI_NEU_XX.wav,1082,1082_MTI_NEU_XX,3,24000,non_risk,0.00000000,1.00000000,0.77777778,N,9,0,2,0,0,7,0
voicevote_v61/non_risk/1082__1082_MTI_SAD_XX__seg00.wav,1082_MTI_SAD_XX.wav,1082,1082_MTI_SAD_XX,0,0,non_risk,0.11111111,0.88888889,0.80000000,N,10,0,1,1,0,8,0
voicevote_v61/non_risk/1082__1082_MTI_SAD_XX__seg01.wav,1082_MTI_SAD_XX.wav,1082,1082_MTI_SAD_XX,1,8000,non_risk,0.11111111,0.88888889,0.80000000,N,10,0,1,1,0,8,0
voicevote_v61/non_risk/1082__1082_MTI_SAD_XX__seg02.wav,1082_MTI_SAD_XX.wav,1082,1082_MTI_SAD_XX,2,16000,non_risk,0.11111111,0.88888889,0.80000000,N,10,0,1,1,0,8,0
voicevote_v61/non_risk/1082__1082_MTI_SAD_XX__seg03.wav,1082_MTI_SAD_XX.wav,1082,1082_MTI_SAD_XX,3,24000,non_risk,0.11111111,0.88888889,0.80000000,N,10,0,1,1,0,8,0
voicevote_v61/risk/1082__1082_TAI_ANG_XX__seg00.wav,1082_TAI_ANG_XX.wav,1082,1082_TAI_ANG_XX,0,0,risk,0.85714286,0.85714286,0.44444444,F,9,1,2,4,0,1,1
voicevote_v61/risk/1082__1082_TAI_ANG_XX__seg01.wav,1082_TAI_ANG_XX.wav,1082,1082_TAI_ANG_XX,1,8000,risk,0.85714286,0.85714286,0.44444444,F,9,1,2,4,0,1,1
voicevote_v61/risk/1082__1082_TAI_ANG_XX__seg02.wav,1082_TAI_ANG_XX.wav,1082,1082_TAI_ANG_XX,2,16000,risk,0.85714286,0.85714286,0.44444444,F,9,1,2,4,0,1,1
voicevote_v61/risk/1082__1082_TAI_ANG_XX__seg03.wav,1082_TAI_ANG_XX.wav,1082,1082_TAI_ANG_XX,3,24000,risk,0.85714286,0.85714286,0.44444444,F,9,1,2,4,0,1,1
voicevote_v61/non_risk/1082__1082_TAI_HAP_XX__seg00.wav,1082_TAI_HAP_XX.wav,1082,1082_TAI_HAP_XX,0,0,non_risk,0.12500000,0.87500000,0.44444444,N,9,0,1,0,3,4,1
voicevote_v61/non_risk/1082__1082_TAI_HAP_XX__seg01.wav,1082_TAI_HAP_XX.wav,1082,1082_TAI_HAP_XX,1,8000,non_risk,0.12500000,0.87500000,0.44444444,N,9,0,1,0,3,4,1
voicevote_v61/non_risk/1082__1082_TAI_HAP_XX__seg02.wav,1082_TAI_HAP_XX.wav,1082,1082_TAI_HAP_XX,2,16000,non_risk,0.12500000,0.87500000,0.44444444,N,9,0,1,0,3,4,1
voicevote_v61/non_risk/1082__1082_TAI_NEU_XX__seg00.wav,1082_TAI_NEU_XX.wav,1082,1082_TAI_NEU_XX,0,0,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_TAI_NEU_XX__seg01.wav,1082_TAI_NEU_XX.wav,1082,1082_TAI_NEU_XX,1,8000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_TAI_NEU_XX__seg02.wav,1082_TAI_NEU_XX.wav,1082,1082_TAI_NEU_XX,2,16000,non_risk,0.00000000,1.00000000,0.88888889,N,9,0,0,0,1,8,0
voicevote_v61/non_risk/1082__1082_TAI_SAD_XX__seg00.wav,1082_TAI_SAD_XX.wav,1082,1082_TAI_SAD_XX,0,0,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TAI_SAD_XX__seg01.wav,1082_TAI_SAD_XX.wav,1082,1082_TAI_SAD_XX,1,8000,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TAI_SAD_XX__seg02.wav,1082_TAI_SAD_XX.wav,1082,1082_TAI_SAD_XX,2,16000,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TAI_SAD_XX__seg03.wav,1082_TAI_SAD_XX.wav,1082,1082_TAI_SAD_XX,3,24000,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg00.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,0,0,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg01.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,1,8000,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg02.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,2,16000,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg03.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,3,24000,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg04.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,4,32000,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/risk/1082__1082_TIE_DIS_XX__seg05.wav,1082_TIE_DIS_XX.wav,1082,1082_TIE_DIS_XX,5,40000,risk,0.71428571,0.71428571,0.22222222,A:D:F:N,9,2,2,2,0,2,1
voicevote_v61/non_risk/1082__1082_TIE_NEU_XX__seg00.wav,1082_TIE_NEU_XX.wav,1082,1082_TIE_NEU_XX,0,0,non_risk,0.22222222,0.77777778,0.70000000,N,10,1,1,1,0,7,0
voicevote_v61/non_risk/1082__1082_TIE_NEU_XX__seg01.wav,1082_TIE_NEU_XX.wav,1082,1082_TIE_NEU_XX,1,8000,non_risk,0.22222222,0.77777778,0.70000000,N,10,1,1,1,0,7,0
voicevote_v61/non_risk/1082__1082_TIE_NEU_XX__seg02.wav,1082_TIE_NEU_XX.wav,1082,1082_TIE_NEU_XX,2,16000,non_risk,0.22222222,0.77777778,0.70000000,N,10,1,1,1,0,7,0
voicevote_v61/non_risk/1082__1082_TIE_NEU_XX__seg03.wav,1082_TIE_NEU_XX.wav,1082,1082_TIE_NEU_XX,3,24000,non_risk,0.22222222,0.77777778,0.70000000,N,10,1,1,1,0,7,0
voicevote_v61/risk/1082__1082_TIE_SAD_XX__seg00.wav,1082_TIE_SAD_XX.wav,1082,1082_TIE_SAD_XX,0,0,risk,0.85714286,0.85714286,0.50000000,S,8,1,1,1,0,1,4
voicevote_v61/risk/1082__1082_TIE_SAD_XX__seg01.wav,1082_TIE_SAD_XX.wav,1082,1082_TIE_SAD_XX,1,8000,risk,0.85714286,0.85714286,0.50000000,S,8,1,1,1,0,1,4
voicevote_v61/risk/1082__1082_TIE_SAD_XX__seg02.wav,1082_TIE_SAD_XX.wav,1082,1082_TIE_SAD_XX,2,16000,risk,0.85714286,0.85714286,0.50000000,S,8,1,1,1,0,1,4
voicevote_v61/risk/1082__1082_TIE_SAD_XX__seg03.wav,1082_TIE_SAD_XX.wav,1082,1082_TIE_SAD_XX,3,24000,risk,0.85714286,0.85714286,0.50000000,S,8,1,1,1,0,1,4
voicevote_v61/risk/1082__1082_TIE_SAD_XX__seg04.wav,1082_TIE_SAD_XX.wav,1082,1082_TIE_SAD_XX,4,32000,risk,0.85714286,0.85714286,0.50000000,S,8,1,1,1,0,1,4
voicevote_v61/non_risk/1082__1082_TSI_DIS_XX__seg00.wav,1082_TSI_DIS_XX.wav,1082,1082_TSI_DIS_XX,0,0,non_risk,0.20000000,0.80000000,0.70000000,N,10,0,0,2,1,7,0
voicevote_v61/non_risk/1082__1082_TSI_DIS_XX__seg01.wav,1082_TSI_DIS_XX.wav,1082,1082_TSI_DIS_XX,1,8000,non_risk,0.20000000,0.80000000,0.70000000,N,10,0,0,2,1,7,0
voicevote_v61/non_risk/1082__1082_TSI_DIS_XX__seg02.wav,1082_TSI_DIS_XX.wav,1082,1082_TSI_DIS_XX,2,16000,non_risk,0.20000000,0.80000000,0.70000000,N,10,0,0,2,1,7,0
voicevote_v61/non_risk/1082__1082_TSI_DIS_XX__seg03.wav,1082_TSI_DIS_XX.wav,1082,1082_TSI_DIS_XX,3,24000,non_risk,0.20000000,0.80000000,0.70000000,N,10,0,0,2,1,7,0
voicevote_v61/non_risk/1082__1082_TSI_FEA_XX__seg00.wav,1082_TSI_FEA_XX.wav,1082,1082_TSI_FEA_XX,0,0,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TSI_FEA_XX__seg01.wav,1082_TSI_FEA_XX.wav,1082,1082_TSI_FEA_XX,1,8000,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TSI_FEA_XX__seg02.wav,1082_TSI_FEA_XX.wav,1082,1082_TSI_FEA_XX,2,16000,non_risk,0.00000000,1.00000000,1.00000000,N,10,0,0,0,0,10,0
voicevote_v61/non_risk/1082__1082_TSI_HAP_XX__seg00.wav,1082_TSI_HAP_XX.wav,1082,1082_TSI_HAP_XX,0,0,non_risk,0.00000000,1.00000000,0.75000000,N,8,0,0,0,2,6,0
voicevote_v61/non_risk/1082__1082_TSI_HAP_XX__seg01.wav,1082_TSI_HAP_XX.wav,1082,1082_TSI_HAP_XX,1,8000,non_risk,0.00000000,1.00000000,0.75000000,N,8,0,0,0,2,6,0
voicevote_v61/non_risk/1082__1082_TSI_NEU_XX__seg00.wav,1082_TSI_NEU_XX.wav,1082,1082_TSI_NEU_XX,0,0,non_risk,0.10000000,0.90000000,0.80000000,N,10,0,0,1,1,8,0
voicevote_v61/non_risk/1082__1082_TSI_NEU_XX__seg01.wav,1082_TSI_NEU_XX.wav,1082,1082_TSI_NEU_XX,1,8000,non_risk,0.10000000,0.90000000,0.80000000,N,10,0,0,1,1,8,0
voicevote_v61/non_risk/1082__1082_TSI_NEU_XX__seg02.wav,1082_TSI_NEU_XX.wav,1082,1082_TSI_NEU_XX,2,16000,non_risk,0.10000000,0.90000000,0.80000000,N,10,0,0,1,1,8,0
voicevote_v61/non_risk/1082__1082_TSI_SAD_XX__seg00.wav,1082_TSI_SAD_XX.wav,1082,1082_TSI_SAD_XX,0,0,non_risk,0.12500000,0.87500000,0.70000000,N,10,0,2,1,0,7,0
voicevote_v61/non_risk/1082__1082_TSI_SAD_XX__seg01.wav,1082_TSI_SAD_XX.wav,1082,1082_TSI_SAD_XX,1,8000,non_risk,0.12500000,0.87500000,0.70000000,N,10,0,2,1,0,7,0
voicevote_v61/non_risk/1082__1082_TSI_SAD_XX__seg02.wav,1082_TSI_SAD_XX.wav,1082,1082_TSI_SAD_XX,2,16000,non_risk,0.12500000,0.87500000,0.70000000,N,10,0,2,1,0,7,0
voicevote_v61/risk/1082__1082_WSI_ANG_XX__seg00.wav,1082_WSI_ANG_XX.wav,1082,1082_WSI_ANG_XX,0,0,risk,0.87500000,0.87500000,0.77777778,A,9,7,1,0,0,1,0
voicevote_v61/risk/1082__1082_WSI_ANG_XX__seg01.wav,1082_WSI_ANG_XX.wav,1082,1082_WSI_ANG_XX,1,8000,risk,0.87500000,0.87500000,0.77777778,A,9,7,1,0,0,1,0
voicevote_v61/risk/1082__1082_WSI_ANG_XX__seg02.wav,1082_WSI_ANG_XX.wav,1082,1082_WSI_ANG_XX,2,16000,risk,0.87500000,0.87500000,0.77777778,A,9,7,1,0,0,1,0
